Timestamp,Chester_X,Chester_Y,Chester_Theta,Detected_Human_X,Detected_Human_Y,Detected_Distance,Detected_Confidence,True_Distance,Human_X,Human_Y
1746642234.25829,-0.093448099928447,-0.556459131488953,-0.045365473565118,1.74401307106018,-0.054246950894594,1.74485647678375,0.825641691684723,1.74485647678375,1.28835,-0.545946
1746642234.75258,-0.074838659500276,-0.557315618984975,-0.046563089157335,1.55029463768005,-0.036531366407871,1.55072498321533,0.817253768444061,1.55072498321533,1.28835,-0.545946
1746642235.2722,-0.052391747689425,-0.558379082434756,-0.048143468542682,1.55029463768005,-0.036531366407871,1.55072498321533,0.817253768444061,1.55072498321533,1.28835,-0.545946
1746642235.75539,-0.029946181488769,-0.559478258369398,-0.049739515433806,1.55029463768005,-0.036531366407871,1.55072498321533,0.817253768444061,1.55072498321533,1.28835,-0.545946
1746642236.25544,-0.006247667813192,-0.560675528804573,-0.051063132116095,1.47444248199463,-0.0236259046942,1.47463178634644,0.857399165630341,1.47463178634644,1.28835,-0.545946
1746642236.75447,0.015511045363976,-0.56180110504355,-0.052294018358226,1.47444248199463,-0.0236259046942,1.47463178634644,0.857399165630341,1.47463178634644,1.28835,-0.545946
1746642237.2529,0.034851095626478,-0.562823835227578,-0.053379337962586,1.47444248199463,-0.0236259046942,1.47463178634644,0.857399165630341,1.47463178634644,1.28835,-0.545946
1746642237.75768,0.054190048373819,-0.563867467512905,-0.054464715405994,1.47444248199463,-0.0236259046942,1.47463178634644,0.857399165630341,1.47463178634644,1.28835,-0.545946
1746642238.253,0.071110379667661,-0.564798004225245,-0.055414311987115,,,,,,1.28835,-0.545946
1746642238.75294,0.088030067218462,-0.565744798152048,-0.056363790234525,,,,,,1.28835,-0.545946
1746642239.26118,0.107365706164126,-0.56684608203028,-0.057449179841622,,,,,,1.28835,-0.545946
1746642239.75827,0.12911704499807,-0.568110343353758,-0.058670111420347,,,,,,1.28835,-0.545946
1746642240.25455,0.148450026954092,-0.569256371277699,-0.05975542804378,,,,,,1.28835,-0.545946
1746642240.75519,0.165365492775786,-0.570276369578722,-0.060705068118462,,,,,,1.28835,-0.545946
1746642241.2535,0.181236971770497,-0.57124799631461,-0.061379818081291,,,,,,1.28835,-0.545946
1746642241.75361,0.181234639671251,-0.571247802392223,-0.061377083416272,,,,,,1.28835,-0.545946
1746642242.25333,0.181234465482018,-0.571248023799989,-0.061376526391118,,,,,,1.28835,-0.545946
1746642242.75739,0.182495375462202,-0.571325394299264,-0.061309008683739,1.37854778766632,-0.016891835257411,1.37865126132965,0.860264897346497,1.37865126132965,1.28835,-0.545946
1746642243.27317,0.19791820068278,-0.572278386034073,-0.062133348045717,1.37854778766632,-0.016891835257411,1.37865126132965,0.860264897346497,1.37865126132965,1.28835,-0.545946
1746642243.7586,0.21141023887777,-0.573122514483649,-0.062859374321045,1.37854778766632,-0.016891835257411,1.37865126132965,0.860264897346497,1.37865126132965,1.28835,-0.545946
1746642244.25419,0.226829740517641,-0.57409950204116,-0.063689205200206,1.37854778766632,-0.016891835257411,1.37865126132965,0.860264897346497,1.37865126132965,1.28835,-0.545946
1746642244.75374,0.240321390619049,-0.574964800298956,-0.064415371480453,,,,,,1.28835,-0.545946
1746642245.25317,0.251884847571923,-0.575714470783731,-0.065037670465402,,,,,,1.28835,-0.545946
1746642245.75899,0.267302444277549,-0.576725069426907,-0.06586751183284,,,,,,1.28835,-0.545946
1746642246.25418,0.286573098822769,-0.578005930603896,-0.066905028757106,,,,,,1.28835,-0.545946
1746642246.75465,0.300061739938468,-0.57891468598337,-0.067631119495088,,,,,,1.28835,-0.545946
1746642247.2527,0.317403355060405,-0.580097447508625,-0.068564694917724,,,,,,1.28835,-0.545946
1746642247.75276,0.3347436312513,-0.58129630076293,-0.069498320485743,,,,,,1.28835,-0.545946
1746642248.25914,0.335516539031212,-0.581350057212846,-0.069602967194191,,,,,,1.28835,-0.545946
1746642248.75295,0.335517863504022,-0.581350223956044,-0.069603070311312,,,,,,1.28835,-0.545946
1746642249.26152,0.335517509192859,-0.581350148723144,-0.06957913535074,1.02125597000122,0.000962600985076,1.02125644683838,0.845582902431488,1.02125644683838,1.28835,-0.545946
1746642249.76282,0.335517057558798,-0.581350158251235,-0.069522717129562,1.02125597000122,0.000962600985076,1.02125644683838,0.845582902431488,1.02125644683838,1.28835,-0.545946
1746642250.25757,0.335517065455822,-0.581350276147673,-0.069450408187327,1.02125597000122,0.000962600985076,1.02125644683838,0.845582902431488,1.02125644683838,1.28835,-0.545946
1746642250.75263,0.335516967391896,-0.581350155475797,-0.069394304482696,1.02125597000122,0.000962600985076,1.02125644683838,0.845582902431488,1.02125644683838,1.28835,-0.545946
1746642251.25379,0.335516749566397,-0.581350207654643,-0.069322028521169,,,,,,1.28835,-0.545946
1746642251.75272,0.335516705391086,-0.581350276040198,-0.069257777470445,,,,,,1.28835,-0.545946
1746642252.25263,0.335516747049068,-0.581350310641428,-0.069201580897229,,,,,,1.28835,-0.545946
1746642252.75386,0.33551642500538,-0.581350208402669,-0.069121373251325,,,,,,1.28835,-0.545946
1746642253.26993,0.335516475796567,-0.581350073760967,-0.069073305848527,0.921339750289917,0.009552656672895,0.921389281749725,0.882116138935089,0.921389281749725,1.28835,-0.545946
1746642253.75512,0.335515039239404,-0.581350069845031,-0.068363424709938,0.921339750289917,0.009552656672895,0.921389281749725,0.882116138935089,0.921389281749725,1.28835,-0.545946
1746642254.2577,0.335513973706576,-0.581350062362905,-0.067836376251714,0.921339750289917,0.009552656672895,0.921389281749725,0.882116138935089,0.921389281749725,1.28835,-0.545946
1746642254.75512,0.335512304245566,-0.581350088332707,-0.066869952196977,0.921339750289917,0.009552656672895,0.921389281749725,0.882116138935089,0.921389281749725,1.28835,-0.545946
1746642255.26241,0.335510937793069,-0.58135006939729,-0.066167123539405,,,,,,1.28835,-0.545946
1746642255.79967,0.335509533006852,-0.581350081093469,-0.065464274355351,,,,,,1.28835,-0.545946
1746642256.25299,0.335508141041267,-0.581350054505785,-0.064761457059464,,,,,,1.28835,-0.545946
1746642256.75448,0.330163096230918,-0.581006231671675,-0.063970105284165,0.849975824356079,0.008812739513814,0.850021481513977,0.879197478294373,0.850021481513977,1.28835,-0.545946
1746642257.25747,0.32481917574503,-0.580665590869449,-0.063355694420003,0.849975824356079,0.008812739513814,0.850021481513977,0.879197478294373,0.850021481513977,1.28835,-0.545946
1746642257.75748,0.317947186478282,-0.580232374002426,-0.062565021177646,0.849975824356079,0.008812739513814,0.850021481513977,0.879197478294373,0.850021481513977,1.28835,-0.545946
1746642258.26166,0.312602135330171,-0.579899291295946,-0.061949981432609,0.849975824356079,0.008812739513814,0.850021481513977,0.879197478294373,0.850021481513977,1.28835,-0.545946
1746642258.7779,0.305729581535622,-0.579475822037221,-0.061159251520456,,,,,,1.28835,-0.545946
1746642259.26232,0.300384081580216,-0.579150272000974,-0.06054419935869,,,,,,1.28835,-0.545946
1746642259.75554,0.293511065026891,-0.57873641060853,-0.059753507209539,,,,,,1.28835,-0.545946
1746642260.25518,0.286647258149391,-0.578328527551428,-0.058962834037144,0.851863563060761,0.008832312189043,0.851909339427948,0.867010474205017,0.851909339427948,1.28835,-0.545946
1746642260.75269,0.279859950686925,-0.577930618780641,-0.058172138627879,0.851863563060761,0.008832312189043,0.851909339427948,0.867010474205017,0.851909339427948,1.28835,-0.545946
1746642261.25658,0.273826718949455,-0.577581475907708,-0.057469271797067,0.851863563060761,0.008832312189043,0.851909339427948,0.867010474205017,0.851909339427948,1.28835,-0.545946
1746642261.77761,0.267039089899382,-0.577193719281295,-0.056678588245463,0.851863563060761,0.008832312189043,0.851909339427948,0.867010474205017,0.851909339427948,1.28835,-0.545946
1746642262.26817,0.262513499646956,-0.576938185885169,-0.056151459451347,,,,,,1.28835,-0.545946
1746642262.75421,0.256189351258013,-0.576585013344758,-0.055448633726316,0.84236490726471,0.008733828552067,0.842410206794739,0.894835650920868,0.842410206794739,1.28835,-0.545946
1746642263.25343,0.248965369110999,-0.576187025161806,-0.05465791128436,0.84236490726471,0.008733828552067,0.842410206794739,0.894835650920868,0.842410206794739,1.28835,-0.545946
1746642263.75327,0.242543843426204,-0.57583798733028,-0.053955093275262,0.84236490726471,0.008733828552067,0.842410206794739,0.894835650920868,0.842410206794739,1.28835,-0.545946
1746642264.26177,0.236122072258916,-0.57549345532133,-0.053252270923087,0.84236490726471,0.008733828552067,0.842410206794739,0.894835650920868,0.842410206794739,1.28835,-0.545946
1746642264.75503,0.229700158442912,-0.57515351855156,-0.052549397422304,,,,,,1.28835,-0.545946
1746642265.25281,0.223277847580774,-0.574818040407263,-0.051846544830869,,,,,,1.28835,-0.545946
1746642265.75386,0.21685536826135,-0.574487077276403,-0.051143698303106,,,,,,1.28835,-0.545946
1746642266.25525,0.209629838325108,-0.574120039617838,-0.050353052847238,,,,,,1.28835,-0.545946
1746642266.75765,0.203206885763682,-0.573798795116078,-0.049650115581977,,,,,,1.28835,-0.545946
1746642267.25377,0.196783707938226,-0.573481968398934,-0.048947243490254,,,,,,1.28835,-0.545946
1746642267.75347,0.19521613176158,-0.573405331118155,-0.048863226693199,,,,,,1.28835,-0.545946
1746642268.26017,0.195216351968405,-0.57340530717131,-0.048857654488567,0.880281805992126,-0.004148617852479,0.88029158115387,0.884464204311371,0.88029158115387,1.28835,-0.545946
1746642268.76306,0.190987253154165,-0.573197558133041,-0.049223381692347,0.880281805992126,-0.004148617852479,0.88029158115387,0.884464204311371,0.88029158115387,1.28835,-0.545946
1746642269.25279,0.18550028742074,-0.572926139165375,-0.049582938352776,0.880281805992126,-0.004148617852479,0.88029158115387,0.884464204311371,0.88029158115387,1.28835,-0.545946
1746642269.75449,0.181842186567282,-0.572744010876302,-0.04982224044342,0.962374150753021,-0.013606514781714,0.962470352649689,0.83313912153244,0.962470352649689,1.28835,-0.545946
1746642270.25267,0.1806631313513,-0.572685079715374,-0.050708519666679,0.962374150753021,-0.013606514781714,0.962470352649689,0.83313912153244,0.962470352649689,1.28835,-0.545946
1746642270.76199,0.180664550783323,-0.572685016891063,-0.05166459351109,0.962374150753021,-0.013606514781714,0.962470352649689,0.83313912153244,0.962470352649689,1.28835,-0.545946
1746642271.2549,0.180666682418829,-0.572685049579542,-0.052741837131944,0.962374150753021,-0.013606514781714,0.962470352649689,0.83313912153244,0.962470352649689,1.28835,-0.545946
1746642271.76444,0.180668456914548,-0.572685059465093,-0.053699401974963,0.995206773281097,-0.012194622308016,0.995281457901001,0.837308585643768,0.995281457901001,1.28835,-0.545946
1746642272.25275,0.180670230119625,-0.572685045296111,-0.054649158007026,0.995206773281097,-0.012194622308016,0.995281457901001,0.837308585643768,0.995281457901001,1.28835,-0.545946
1746642272.79653,0.180671911953335,-0.572685003200031,-0.055479067696482,0.995206773281097,-0.012194622308016,0.995281457901001,0.837308585643768,0.995281457901001,1.28835,-0.545946
1746642273.25559,0.180673654400275,-0.572684938972296,-0.056412698934964,0.995206773281097,-0.012194622308016,0.995281457901001,0.837308585643768,0.995281457901001,1.28835,-0.545946
1746642273.75499,0.18067553547387,-0.572684932439404,-0.057346303384735,,,,,,1.28835,-0.545946
1746642274.25293,0.180677096890445,-0.572684843321178,-0.058279951746569,,,,,,1.28835,-0.545946
1746642274.75397,0.180679067792744,-0.572684807968278,-0.059213584444829,,,,,,1.28835,-0.545946
1746642275.28673,0.180680214695946,-0.572684804581728,-0.059939706015841,,,,,,1.28835,-0.545946
1746642275.75751,0.180682464252507,-0.572684800755863,-0.06108078498729,0.983027458190918,-0.010192248038948,0.983080267906189,0.845390796661377,0.983080267906189,1.28835,-0.545946
1746642276.2658,0.180683862544695,-0.572684654857034,-0.061886952118996,0.983027458190918,-0.010192248038948,0.983080267906189,0.845390796661377,0.983080267906189,2.288356,-0.545946
1746642276.75295,0.180685247101745,-0.572684804275414,-0.06267679458323,0.983027458190918,-0.010192248038948,0.983080267906189,0.845390796661377,0.983080267906189,2.288356,-0.545946
1746642277.279,0.180686451426478,-0.572684885922271,-0.063207757692999,1.01040387153625,0.004761860705912,1.01041507720947,0.842209577560425,1.01041507720947,2.288356,-0.545946
1746642277.75274,0.180685752343195,-0.572684813016778,-0.062893269333223,1.01040387153625,0.004761860705912,1.01041507720947,0.842209577560425,1.01041507720947,2.288356,-0.545946
1746642278.25617,0.180685205325779,-0.572684835360413,-0.062533645208427,1.01040387153625,0.004761860705912,1.01041507720947,0.842209577560425,1.01041507720947,2.288356,-0.545946
1746642278.75584,0.180684508994245,-0.572684758798158,-0.062214017630214,1.01040387153625,0.004761860705912,1.01041507720947,0.842209577560425,1.01041507720947,2.288356,-0.545946
1746642279.25496,0.180683642715349,-0.572684819177545,-0.061854335566691,,,,,,2.288356,-0.545946
1746642279.76217,0.180683246990626,-0.572684815729349,-0.061614591515815,,,,,,2.288356,-0.545946
1746642280.25365,0.180682603553123,-0.57268481546272,-0.061294920402364,,,,,,2.288356,-0.545946
1746642280.76148,0.180681909634641,-0.572684781483144,-0.060935309386186,,,,,,2.288356,-0.545946
1746642281.2569,0.180681463146456,-0.572684928382297,-0.060655509500834,1.0062552690506,0.004742308985442,1.00626647472382,0.848972856998444,1.00626647472382,2.288356,-0.545946
1746642281.75318,0.180680690814757,-0.572684838664898,-0.060295934033884,1.0062552690506,0.004742308985442,1.00626647472382,0.848972856998444,1.00626647472382,2.288356,-0.545946
1746642282.25314,0.18068029446721,-0.572684892000973,-0.059976232261015,1.0062552690506,0.004742308985442,1.00626647472382,0.848972856998444,1.00626647472382,2.288356,-0.545946
1746642282.75386,0.180679533441464,-0.572684869116857,-0.059696525978581,1.0062552690506,0.004742308985442,1.00626647472382,0.848972856998444,1.00626647472382,2.288356,-0.545946
1746642283.2526,0.180678870669602,-0.572684846776749,-0.059336908394441,,,,,,2.288356,-0.545946
1746642283.75416,0.180678428520189,-0.57268479197474,-0.059057235416859,1.00626599788666,0.000948471948504,1.00626647472382,0.856207191944122,1.00626647472382,2.288356,-0.545946
1746642284.25313,0.180678444326103,-0.572684886279359,-0.059000501354758,1.00626599788666,0.000948471948504,1.00626647472382,0.856207191944122,1.00626647472382,2.288356,-0.545946
1746642284.75578,0.180678080852897,-0.572684742487012,-0.058920392635852,1.00626599788666,0.000948471948504,1.00626647472382,0.856207191944122,1.00626647472382,2.288356,-0.545946
1746642285.29756,0.180677875834425,-0.57268466456773,-0.058856220753469,1.00626599788666,0.000948471948504,1.00626647472382,0.856207191944122,1.00626647472382,2.288356,-0.545946
1746642285.77381,0.180677802918983,-0.572684810775299,-0.058799951004338,0.984736800193787,0.000928179244511,0.9847372174263,0.83973890542984,0.9847372174263,2.288356,-0.545946
1746642286.30413,0.180677802003425,-0.57268494210721,-0.058727635113786,0.984736800193787,0.000928179244511,0.9847372174263,0.83973890542984,0.9847372174263,2.288356,-0.545946
1746642286.75258,0.180677530309045,-0.572684823139762,-0.058671515630956,0.984736800193787,0.000928179244511,0.9847372174263,0.83973890542984,0.9847372174263,2.288356,-0.545946
1746642287.25907,0.180677398598349,-0.572684718681053,-0.058607375554699,0.984736800193787,0.000928179244511,0.9847372174263,0.83973890542984,0.9847372174263,2.288356,-0.545946
1746642287.7565,0.180677304147996,-0.572684886537392,-0.058535033083727,,,,,,2.288356,-0.545946
1746642288.2548,0.180677085527833,-0.572684896832958,-0.058454755483169,,,,,,2.288356,-0.545946
1746642288.75796,0.180676911191248,-0.572684807683258,-0.058390599940755,,,,,,2.288356,-0.545946
1746642289.25653,0.180676904438724,-0.572684838047147,-0.058334401378502,,,,,,2.288356,-0.545946
1746642289.75315,0.180676742213204,-0.572684802185121,-0.058286263937089,,,,,,2.288356,-0.545946
1746642290.25406,0.180676666180687,-0.572684798839668,-0.058214032493154,,,,,,2.288356,-0.545946
1746642290.75522,0.18067649718078,-0.57268488346019,-0.058149760769474,,,,,,2.288356,-0.545946
1746642291.26009,0.18067659311108,-0.572684896013427,-0.05813320773964,,,,,,2.288356,-0.545946
1746642291.75584,0.180676392881723,-0.572684848640109,-0.058132975683836,,,,,,2.288356,-0.545946
1746642292.25527,0.180676514504829,-0.57268486369026,-0.058132626070474,,,,,,2.288356,-0.545946
1746642292.77635,0.180676457958615,-0.572684813765785,-0.058132349386681,,,,,,2.288356,-0.545946
1746642293.25624,0.180676626576878,-0.572684802441483,-0.058131977346633,,,,,,2.288356,-0.545946
1746642293.75239,0.180676495055289,-0.572684838523418,-0.058131560346422,,,,,,2.288356,-0.545946
1746642294.25279,0.180676407887965,-0.572684999998468,-0.058131112634148,,,,,,2.288356,-0.545946
1746642294.75901,0.180676384347179,-0.572684815803567,-0.058130919789277,,,,,,2.288356,-0.545946
1746642295.25809,0.180676351976631,-0.572684836107004,-0.058130606600435,,,,,,2.288356,-0.545946
1746642295.75271,0.180676413310452,-0.572684919123694,-0.058130256897405,,,,,,2.288356,-0.545946
1746642296.25941,0.180676308721684,-0.572684825052757,-0.058129918627419,,,,,,2.288356,-0.545946
1746642296.75422,0.180676331567597,-0.572684827092205,-0.058129575292186,,,,,,2.288356,-0.545946
1746642297.25518,0.180676357450807,-0.572684825992981,-0.058129318885775,,,,,,2.288356,-0.545946
1746642297.75291,0.180676255441992,-0.572684724145122,-0.058129032249369,,,,,,2.288356,-0.545946
1746642298.25379,0.180676322142535,-0.572684806662086,-0.058128678944192,,,,,,2.288356,-0.545946
1746642298.7537,0.180676416013674,-0.572684714350123,-0.058128353487204,,,,,,2.288356,-0.545946
1746642299.26253,0.180676486293352,-0.572684684753818,-0.058128029537823,,,,,,2.288356,-0.545946
1746642299.75297,0.180676246377161,-0.572684833837908,-0.058127621950058,,,,,,2.288356,-0.545946
1746642300.26011,0.180676331737414,-0.572684700862983,-0.058127324363991,,,,,,2.288356,-0.545946
1746642300.76313,0.18067623844542,-0.572684739352294,-0.058126993352594,,,,,,2.288356,-0.545946
1746642301.25579,0.180676397347026,-0.572684893865625,-0.058126510997778,,,,,,2.288356,-0.545946
1746642301.75365,0.180676244004023,-0.572684802283499,-0.058126303876608,,,,,,2.288356,-0.545946
1746642302.2533,0.180676258392614,-0.572684876621027,-0.058125913470641,,,,,,2.288356,-0.545946
1746642302.75295,0.180676256484192,-0.572684715757094,-0.058125712060369,,,,,,2.288356,-0.545946
1746642303.25359,0.180676196551647,-0.572684633243861,-0.058125411766503,,,,,,2.288356,-0.545946
1746642303.75343,0.180676191122223,-0.572684732096324,-0.058125004548374,,,,,,2.288356,-0.545946
1746642304.25746,0.180676173080216,-0.572684706795502,-0.058124717146283,,,,,,2.288356,-0.545946
1746642304.75324,0.180676192777845,-0.572684787293211,-0.05812432678549,,,,,,2.288356,-0.545946
1746642305.25653,0.180676225420316,-0.572684775463925,-0.058123949350661,,,,,,2.288356,-0.545946
1746642305.75756,0.180676114856225,-0.57268484954864,-0.058123548461695,,,,,,2.288356,-0.545946
1746642306.25458,0.180676079613725,-0.572684840618008,-0.058123249149162,,,,,,2.288356,-0.545946
1746642306.7541,0.180676291759236,-0.572684734605197,-0.058122894209037,,,,,,2.288356,-0.545946
1746642307.25872,0.180676180690942,-0.572684782193985,-0.058122514670893,,,,,,2.288356,-0.545946
1746642307.75336,0.180676116017307,-0.572684607654758,-0.058122186839956,,,,,,2.288356,-0.545946
1746642308.25336,0.180676158159227,-0.572684678720381,-0.058121755589999,,,,,,2.288356,-0.545946
1746642308.75287,0.180676092952476,-0.572684683319641,-0.058121409528662,,,,,,2.288356,-0.545946
1746642309.25322,0.180676228561514,-0.572684772781584,-0.058121054851549,,,,,,2.288356,-0.545946
1746642309.75276,0.180676074792801,-0.572684678769561,-0.058120804088406,,,,,,2.288356,-0.545946
1746642310.25969,0.180676094859377,-0.5726847106501,-0.058120530956288,,,,,,2.288356,-0.545946
1746642310.75822,0.18067600387431,-0.572684758666751,-0.05812014713317,,,,,,2.288356,-0.545946
1746642311.25267,0.180676144411893,-0.572684721832327,-0.058119828299512,,,,,,2.288356,-0.545946
1746642311.75757,0.180676042043743,-0.572684719060211,-0.058119523259981,,,,,,2.288356,-0.545946
1746642312.25541,0.180676190377059,-0.572684786688953,-0.058119187482537,,,,,,2.288356,-0.545946
1746642312.76207,0.180676022991705,-0.572684762898503,-0.058118894378805,,,,,,2.288356,-0.545946
1746642313.25416,0.180675902206118,-0.572684760804671,-0.058118544832549,,,,,,2.288356,-0.545946
1746642313.75762,0.180675983554892,-0.572684579187239,-0.058118359708761,,,,,,2.288356,-0.545946
1746642314.25271,0.180676203307495,-0.572684735850614,-0.058117882300561,,,,,,2.288356,-0.545946
1746642314.75339,0.180675978623453,-0.572684745962903,-0.058117560691118,,,,,,2.288356,-0.545946
1746642315.25527,0.18067599644744,-0.572684775830054,-0.058117199570421,,,,,,2.288356,-0.545946
1746642315.75335,0.180676011238031,-0.572684768415953,-0.058116902722186,,,,,,2.288356,-0.545946
1746642316.25641,0.180675956451501,-0.572684646830491,-0.058116631532599,,,,,,2.288356,-0.545946
1746642316.75861,0.180675914156158,-0.572684654720019,-0.058116321518513,,,,,,2.288356,-0.545946
1746642317.25275,0.180675878614757,-0.572684602572678,-0.058116008259214,,,,,,2.288356,-0.545946
1746642317.75967,0.180676027886851,-0.572684775486146,-0.058115512468541,,,,,,2.288356,-0.545946
1746642318.25885,0.180676029136015,-0.572684792335018,-0.0581152011053,,,,,,2.288356,-0.545946
1746642318.75275,0.180675971571905,-0.572684784414489,-0.05811485963584,,,,,,2.288356,-0.545946
1746642319.2524,0.180676015604333,-0.572684815219609,-0.058114453230118,,,,,,2.288356,-0.545946
1746642319.75258,0.180675836629335,-0.572684691852369,-0.058114311646726,,,,,,2.288356,-0.545946
1746642320.25315,0.180675913767927,-0.572684817171845,-0.058113843607093,,,,,,2.288356,-0.545946
1746642320.75406,0.180675836866431,-0.572684767505353,-0.058113485509526,,,,,,2.288356,-0.545946
1746642321.27146,0.180675749095371,-0.572684593052327,-0.058113292493587,,,,,,2.288356,-0.545946
1746642321.75663,0.180675877682326,-0.572684623772135,-0.058113011964987,,,,,,2.288356,-0.545946
1746642322.25342,0.180676024875758,-0.57268463754319,-0.058112624306006,,,,,,2.288356,-0.545946
1746642322.75509,0.180675779933025,-0.572684716698413,-0.058112170989483,,,,,,2.288356,-0.545946
1746642323.26672,0.180675914299558,-0.572684630139194,-0.058111932000264,,,,,,2.288356,-0.545946
1746642323.75361,0.180675791676294,-0.572684860172313,-0.058111350536166,,,,,,2.288356,-0.545946
1746642324.25317,0.180675830001165,-0.572684798443517,-0.058111131995721,,,,,,2.288356,-0.545946
1746642324.75277,0.18067577211615,-0.572684745570188,-0.058110861020094,,,,,,2.288356,-0.545946
1746642325.25815,0.180675839518467,-0.572684704341676,-0.058110501974778,,,,,,2.288356,-0.545946
1746642325.75291,0.20118492013006,-0.573873562086761,-0.057056825248929,2.0012035369873,0.069791845977306,2.00242018699646,0.819931447505951,2.00242018699646,2.288356,-0.545946
1746642326.25326,0.228336599987444,-0.575393123999276,-0.054754144709523,2.00484991073608,0.066139608621597,2.00594067573547,0.834787011146545,2.00594067573547,2.288356,-0.545946
1746642326.82703,0.255493553829355,-0.576851654305912,-0.052519020134617,2.00484991073608,0.066139608621597,2.00594067573547,0.834787011146545,2.00594067573547,2.288356,-0.545946
1746642327.25606,0.279258786781914,-0.578080066321983,-0.050754563233484,1.94376385211945,0.056795883923769,1.94459342956543,0.829451084136963,1.94459342956543,2.288356,-0.545946
1746642327.75432,0.316607912720723,-0.579926701313864,-0.048032523718456,1.94376385211945,0.056795883923769,1.94459342956543,0.829451084136963,1.94459342956543,2.288356,-0.545946
1746642328.25566,0.340378245680022,-0.581049108620396,-0.046300318950205,1.94376385211945,0.056795883923769,1.94459342956543,0.829451084136963,1.94459342956543,2.288356,-0.545946
1746642328.75295,0.374339030725568,-0.582581031718702,-0.043825802839429,1.94376385211945,0.056795883923769,1.94459342956543,0.829451084136963,1.94459342956543,2.288356,-0.545946
1746642329.26123,0.398113768915995,-0.583603425205105,-0.04209356402194,,,,,,2.288356,-0.545946
1746642329.75386,0.432080787279423,-0.584992452809402,-0.039619004764852,,,,,,2.288356,-0.545946
1746642330.25294,0.462653782741317,-0.586170795034238,-0.037391909561273,,,,,,2.288356,-0.545946
1746642330.7583,0.489832209997853,-0.587161055447386,-0.035412229827035,,,,,,2.288356,-0.545946
1746642331.25564,0.513614585867884,-0.587983271224156,-0.033680050403194,,,,,,2.288356,-0.545946
1746642331.75564,0.540796445455959,-0.588872525508048,-0.031700442195725,,,,,,2.288356,-0.545946
1746642332.25939,0.550923563090436,-0.589189699386081,-0.030603777160586,,,,,,2.288356,-0.545946
1746642332.75447,0.550922596622918,-0.589189755181035,-0.030610799639984,,,,,,2.288356,-0.545946
1746642333.25388,0.550921482369515,-0.58918972297209,-0.030610607030645,1.89147901535034,0.051702462136746,1.89218556880951,0.839989721775055,1.89218556880951,2.288356,-0.545946
1746642333.75834,0.571378455977879,-0.589806734139941,-0.029458158170062,1.89147901535034,0.051702462136746,1.89218556880951,0.839989721775055,1.89218556880951,2.288356,-0.545946
1746642334.33263,0.598562368861901,-0.590582931301663,-0.027604090763503,1.89147901535034,0.051702462136746,1.89218556880951,0.839989721775055,1.89218556880951,2.288356,-0.545946
1746642334.75481,0.622351173474812,-0.591220835799355,-0.025983542955083,1.89147901535034,0.051702462136746,1.89218556880951,0.839989721775055,1.89218556880951,2.288356,-0.545946
1746642335.25399,0.649539272247121,-0.591902663849181,-0.024131530307056,,,,,,2.288356,-0.545946
1746642335.75264,0.67672842772322,-0.592534168381843,-0.022279517648836,,,,,,2.288356,-0.545946
1746642336.25848,0.707316708076987,-0.593183677626961,-0.01971731731904,1.88169836997986,0.165004059672356,1.88891899585724,0.857675731182098,1.88891899585724,2.288356,-0.545946
1746642336.75485,0.734501526906849,-0.593639541892149,-0.013766755258725,1.88169836997986,0.165004059672356,1.88891899585724,0.857675731182098,1.88891899585724,2.288356,-0.545946
1746642337.25346,0.761688829264467,-0.593934283566772,-0.007839756594755,1.88169836997986,0.165004059672356,1.88891899585724,0.857675731182098,1.88891899585724,2.288356,-0.545946
1746642337.7569,0.792275961303502,-0.594073210894197,-0.001172124131209,1.88169836997986,0.165004059672356,1.88891899585724,0.857675731182098,1.88891899585724,2.288356,-0.545946
1746642338.25349,0.819464661621575,-0.594025404541114,0.004754700574157,,,,,,2.288356,-0.545946
1746642338.75447,0.850051124309276,-0.593779113664528,0.011422407501807,,,,,,2.288356,-0.545946
1746642339.25799,0.880635251224153,-0.593329057279895,0.0180901155367,,,,,,2.288356,-0.545946
1746642339.76187,0.911215472097522,-0.592674975213956,0.02475784631083,,,,,,2.288356,-0.545946
1746642340.25356,0.938393705590801,-0.591922275216794,0.030684685278553,,,,,,2.288356,-0.545946
1746642340.75566,0.965567309393861,-0.59100858899576,0.036611475727346,,,,,,2.288356,-0.545946
1746642341.25451,0.994977468831109,-0.589838148265307,0.042800352543791,,,,,,2.288356,-0.545946
1746642341.75297,0.996062700762471,-0.589791487590073,0.043011633194701,,,,,,2.288356,-0.545946
1746642342.25402,0.999526299658844,-0.589642569815193,0.04301356627465,1.5810558795929,0.027660289779306,1.58129787445068,0.806500852108002,1.58129787445068,2.288356,-0.545946
1746642342.75868,1.02322102330159,-0.58860894925088,0.044197267211527,1.5810558795929,0.027660289779306,1.58129787445068,0.806500852108002,1.58129787445068,2.288356,-0.545946
1746642343.25279,1.04691126427949,-0.587547594524201,0.045382877038839,1.5810558795929,0.027660289779306,1.58129787445068,0.806500852108002,1.58129787445068,2.288356,-0.545946
1746642343.75454,1.06763939831486,-0.586595530580815,0.04642016252054,1.5810558795929,0.027660289779306,1.58129787445068,0.806500852108002,1.58129787445068,2.288356,-0.545946
1746642344.31548,1.09132797330183,-0.585481381664686,0.047605810850629,,,,,,2.288356,-0.545946
